sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121130700,Storage Pool,StoragePool001,2023-09-20 00:00:00,18.78807111474548,910163968,1809855725.224609,340036980.729492,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-21 00:00:00,19.042602457325295,910163968,1809855725.224609,344643630.805664,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-22 00:00:00,19.05174422292352,910163968,1809855725.224609,344809083.57373,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-23 00:00:00,19.060919061691752,910163968,1809855725.224609,344975134.918457,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-24 00:00:00,19.26661326904201,910163968,1809855725.224609,348697903.306641,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-25 00:00:00,19.29940102900588,910163968,1809855725.224609,349291314.45752,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-26 00:00:00,19.306211783280546,910163968,1809855725.224609,349414579.283691,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-27 00:00:00,19.59422523826177,926941184,1809855725.224609,354627207.288086,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-28 00:00:00,19.32945793501752,926941184,1809855725.224609,349835301.091797,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-29 00:00:00,19.431854097283217,926941184,1809855725.224609,351688523.896973,Array1
20231121130700,Storage Pool,StoragePool001,2023-09-30 00:00:00,19.335127865099164,926941184,1809855725.224609,349937918.645996,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-01 00:00:00,19.57652728691252,926941184,1809855725.224609,354306899.902344,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-02 00:00:00,19.621334771746117,926941184,1809855725.224609,355117850.731934,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-03 00:00:00,19.67378614714982,926941184,1809855725.224609,356067144.952637,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-04 00:00:00,19.687324718375685,926941184,1809855725.224609,356312173.559082,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-05 00:00:00,19.70250111201159,926941184,1809855725.224609,356586844.388184,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-06 00:00:00,19.723878732394947,926941184,1809855725.224609,356973748.474609,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-07 00:00:00,19.7307551561555,926941184,1809855725.224609,357098201.82373,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-08 00:00:00,19.733692077605927,926941184,1809855725.224609,357151355.864746,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-09 00:00:00,19.741982829776983,926941184,1809855725.224609,357301406.517578,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-10 00:00:00,19.749319704415797,926941184,1809855725.224609,357434193.363281,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-11 00:00:00,19.77684395087633,926941184,1809855725.224609,357932342.513672,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-12 00:00:00,19.822643615322963,960495616,1809855725.224609,358761250.362793,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-13 00:00:00,20.05847318495583,994050048,1809855725.224609,363029425.330566,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-14 00:00:00,20.113569117615228,994050048,1809855725.224609,364026582.222168,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-15 00:00:00,20.12816501219993,994050048,1809855725.224609,364290746.855957,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-16 00:00:00,20.131615837457737,994050048,1809855725.224609,364353201.814453,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-17 00:00:00,21.246087196156942,994050048,1809855725.224609,384523525.505859,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-18 00:00:00,21.808869688309567,1027604480,1809855725.224609,394709076.660645,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-19 00:00:00,22.34193688287496,1027604480,1809855725.224609,404356823.800781,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-20 00:00:00,22.58337398382364,1027604480,1809855725.224609,408726486.995117,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-21 00:00:00,22.770210205925288,1027604480,1809855725.224609,412107953.057617,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-22 00:00:00,22.772530290343,1027604480,1809855725.224609,412149943.238281,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-23 00:00:00,22.776055555101166,1027604480,1809855725.224609,412213745.444336,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-24 00:00:00,22.79503286923516,1027604480,1809855725.224609,412557207.450684,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-25 00:00:00,22.836308533221043,1027604480,1809855725.224609,413304237.418457,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-26 00:00:00,22.850175713761463,1027604480,1809855725.224609,413555213.379395,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-27 00:00:00,23.413810461320143,1084227584,1809855725.224609,423756189.127441,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-28 00:00:00,23.459056175010797,1084227584,1809855725.224609,424575071.26709,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-29 00:00:00,23.464981688633973,1084227584,1809855725.224609,424682314.514648,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-30 00:00:00,23.469983621079816,1084227584,1809855725.224609,424772842.275391,Array1
20231121130700,Storage Pool,StoragePool001,2023-10-31 00:00:00,23.470405626079085,1084227584,1809855725.224609,424780479.957031,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-01 00:00:00,23.651369957508457,1101004800,1809855725.224609,428055673.27002,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-02 00:00:00,24.08115699758364,1101004800,1809855725.224609,435834198.621094,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-03 00:00:00,24.112230445987443,1101004800,1809855725.224609,436396583.206055,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-04 00:00:00,24.056263183542352,1101004800,1809855725.224609,435383656.502441,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-05 00:00:00,24.04117848469929,1101004800,1809855725.224609,435110645.216797,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-06 00:00:00,24.06039991610454,1101004800,1809855725.224609,435458525.393555,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-07 00:00:00,24.063637742739296,1101004800,1809855725.224609,435517125.384277,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-08 00:00:00,24.64755765419696,1121976320,1809855725.224609,446085233.33252,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-09 00:00:00,24.679666904340525,1121976320,1809855725.224609,446666364.43457,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-10 00:00:00,25.811705537833117,1121976320,1809855725.224609,467154630.45459,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-11 00:00:00,26.023337219818018,1156554752,1809855725.224609,470984858.567383,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-12 00:00:00,26.0772128607589,1156554752,1809855725.224609,471959929.939453,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-13 00:00:00,26.117725249664822,1156554752,1809855725.224609,472693145.729492,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-14 00:00:00,26.29744966605416,1156554752,1809855725.224609,475945898.369141,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-15 00:00:00,26.468841155084156,1208999936,1809855725.224609,479047837.045898,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-16 00:00:00,26.571324785205437,1208999936,1809855725.224609,480902642.893066,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-17 00:00:00,26.900235542667392,1208999936,1809855725.224609,486855453.067871,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-18 00:00:00,27.11626289276376,1208999936,1809855725.224609,490765236.431641,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-19 00:00:00,27.309057111654493,1208999936,1809855725.224609,494254533.640137,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-20 00:00:00,27.480688727004026,1208999936,1809855725.224609,497360818.256836,Array1
20231121130700,Storage Pool,StoragePool001,2023-11-21 00:00:00,27.673604001194324,1262477312,1809855725.224609,500852306.391602,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-22 00:00:00,20.74838403985324,1006632960,1816096607.035645,376810698.5625,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-23 00:00:00,20.76446215617529,1006632960,1816096607.035645,377102692.6875,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-24 00:00:00,20.783970181925547,1006632960,1816096607.035645,377456977.28125,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-25 00:00:00,20.83082340082665,1006632960,1816096607.035645,378307877,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-26 00:00:00,20.85014396752397,1006632960,1816096607.035645,378658757.15625,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-27 00:00:00,20.863281234992325,1006632960,1816096607.035645,378897342.625,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-28 00:00:00,20.86923995228086,1006632960,1816096607.035645,379005558.6875,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-29 00:00:00,20.81238325088074,1006632960,1816096607.035645,377972986.0625,Array1
20231121130700,Storage Pool,StoragePool002,2022-11-30 00:00:00,18.189072565800267,805306368,1816096607.035645,330331129.71875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-01 00:00:00,18.210297214506,805306368,1816096607.035645,330716589.84375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-02 00:00:00,18.235372745908663,805306368,1816096607.035645,331171985.71875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-03 00:00:00,18.26185519241712,805306368,1816096607.035645,331652932.53125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-04 00:00:00,18.27529504394013,805306368,1816096607.035645,331897013.21875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-05 00:00:00,18.28475743807072,805306368,1816096607.035645,332068859.4375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-06 00:00:00,18.298242819935933,805306368,1816096607.035645,332313767,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-07 00:00:00,18.11213071661192,805306368,1816096607.035645,328933791.40625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-08 00:00:00,18.11817438773739,945815552,1816096607.035645,329043550.3125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-09 00:00:00,17.707829329075334,945815552,1816096607.035645,321591287.625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-10 00:00:00,19.196990075066378,945815552,1816096607.035645,348635885.40625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-11 00:00:00,19.19055541427811,945815552,1816096607.035645,348519025.75,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-12 00:00:00,19.18377742786631,945815552,1816096607.035645,348395930.96875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-13 00:00:00,15.970234344301454,744488960,1816096607.035645,290034884.0625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-14 00:00:00,15.922070527789083,744488960,1816096607.035645,289160182.625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-15 00:00:00,15.81012318260801,744488960,1816096607.035645,287127110.6875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-16 00:00:00,15.476474585926772,744488960,1816096607.035645,281067729.84375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-17 00:00:00,14.98709046428757,744488960,1809855725.224609,271244714.8125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-18 00:00:00,15.793082905587813,744488960,1809855725.224609,285832015.15625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-19 00:00:00,14.22322682132872,744488960,1809855725.224609,257419884.9375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-20 00:00:00,13.744447988064284,610271232,1809855725.224609,248754678.8125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-21 00:00:00,13.219251748039662,610271232,1809855725.224609,239249384.59375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-22 00:00:00,12.646113335379024,610271232,1809855725.224609,228876406.21875,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-23 00:00:00,12.649769678275735,610271232,1809855725.224609,228942580.75,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-24 00:00:00,12.895827948304268,543162368,1809855725.224609,233395880.4375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-25 00:00:00,12.905877649571336,543162368,1809855725.224609,233577765.53125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-26 00:00:00,12.905438334512176,543162368,1809855725.224609,233569814.5625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-27 00:00:00,12.908259386380475,543162368,1809855725.224609,233620871.53125,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-28 00:00:00,12.872118014536108,543162368,1809855725.224609,232966764.84375,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-29 00:00:00,12.730952385522617,543162368,1809855725.224609,230411870.625,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-30 00:00:00,12.611187652633149,543162368,1809855725.224609,228244301.75,Array1
20231121130700,Storage Pool,StoragePool002,2022-12-31 00:00:00,12.614001103757474,543162368,1809855725.224609,228295221.15625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-01 00:00:00,12.61393525769398,543162368,1809855725.224609,228294029.4375,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-02 00:00:00,12.615713634945347,543162368,1809855725.224609,228326215.5,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-03 00:00:00,12.616885099178903,543162368,1809855725.224609,228347417.3125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-04 00:00:00,12.618775085810064,543162368,1809855725.224609,228381623.34375,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-05 00:00:00,12.611012816528486,543162368,1809855725.224609,228241137.46875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-06 00:00:00,12.623485549332752,543162368,1809855725.224609,228466875.9375,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-07 00:00:00,12.614013958718605,543162368,1809855725.224609,228295453.8125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-08 00:00:00,12.622232612790135,543162368,1809855725.224609,228444199.59375,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-09 00:00:00,12.659229066605088,543162368,1809855725.224609,229113782.03125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-10 00:00:00,12.52571815686392,543162368,1809855725.224609,226697427.1875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-11 00:00:00,12.716327853091052,543162368,1809855725.224609,230147187.6875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-12 00:00:00,12.621409075115707,442499072,1809855725.224609,228429294.75,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-13 00:00:00,12.491831559015138,442499072,1809855725.224609,226084128.65625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-14 00:00:00,9.495495104170375,442499072,1809855725.224609,171854761.78125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-15 00:00:00,9.49678843239946,442499072,1809855725.224609,171878169.15625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-16 00:00:00,9.495950314833587,442499072,1809855725.224609,171863000.4375,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-17 00:00:00,9.511141679394756,442499072,1809855725.224609,172137942.21875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-18 00:00:00,9.452269531595917,442499072,1809855725.224609,171072441.28125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-19 00:00:00,9.454382616120665,442499072,1809855725.224609,171110685.0625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-20 00:00:00,9.457282451893125,442499072,1809855725.224609,171163167.90625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-21 00:00:00,9.46428577083084,442499072,1809855725.224609,171289917.875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-22 00:00:00,9.467005100157156,442499072,1809855725.224609,171339133.8125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-23 00:00:00,9.469321260261289,442499072,1809855725.224609,171381052.96875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-24 00:00:00,9.471217733942677,442499072,1809855725.224609,171415376.40625,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-25 00:00:00,9.472182182365648,442499072,1809855725.224609,171432831.53125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-26 00:00:00,9.453108743862304,442499072,1809855725.224609,171087629.8125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-27 00:00:00,9.457721228235313,442499072,1809855725.224609,171171109.125,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-28 00:00:00,9.466992412681751,442499072,1809855725.224609,171338904.1875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-29 00:00:00,9.48779158611881,442499072,1809855725.224609,171715339.21875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-30 00:00:00,9.489688601970489,442499072,1809855725.224609,171749672.46875,Array1
20231121130700,Storage Pool,StoragePool002,2023-01-31 00:00:00,9.498744698485012,442499072,1809855725.224609,171913574.75,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-01 00:00:00,9.501491540363462,442499072,1809855725.224609,171963288.625,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-02 00:00:00,9.509500932243691,442499072,1809855725.224609,172108247.0625,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-03 00:00:00,9.511304465160435,442499072,1809855725.224609,172140888.40625,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-04 00:00:00,9.514638116589612,442499072,1809855725.224609,172201222.6875,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-05 00:00:00,9.532120723868196,442499072,1809855725.224609,172517632.65625,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-06 00:00:00,9.533773436752051,442499072,1809855725.224609,172547544.375,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-07 00:00:00,9.539484066323766,442499072,1809855725.224609,172650898.53125,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-08 00:00:00,9.541877364827966,442499072,1809855725.224609,172694213.78125,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-09 00:00:00,9.55179645312865,442499072,1809855725.224609,172873734.96875,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-10 00:00:00,9.553451402303082,459292672,1809855725.224609,172903687.161133,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-11 00:00:00,9.555570035089252,463486976,1809855725.224609,172942031.35791,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-12 00:00:00,9.599029811414924,463486976,1809855725.224609,173728590.60791,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-13 00:00:00,9.598528262458649,463486976,1809855725.224609,173719513.29541,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-14 00:00:00,9.6058831391151,463486976,1809855725.224609,173852625.95166,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-15 00:00:00,9.610616579262068,463486976,1809855725.224609,173938294.38916,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-16 00:00:00,9.612734299860778,459292672,1809855725.224609,173976622.07666,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-17 00:00:00,9.63143205752088,459292672,1809855725.224609,174315024.51416,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-18 00:00:00,9.63382408175224,459292672,1809855725.224609,174358316.70166,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-19 00:00:00,9.647655805823446,459292672,1809855725.224609,174608650.95166,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-20 00:00:00,9.64835286932824,459292672,1809855725.224609,174621266.79541,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-21 00:00:00,9.649683241255929,459292672,1809855725.224609,174645344.60791,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-22 00:00:00,9.651321723033048,459292672,1809855725.224609,174674998.76416,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-23 00:00:00,9.651840776837671,459292672,1809855725.224609,174684392.88916,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-24 00:00:00,9.656580218844264,459292672,1809855725.224609,174770169.95166,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-25 00:00:00,9.657298387277187,459292672,1809855725.224609,174783167.76416,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-26 00:00:00,9.658513282113477,459292672,1809855725.224609,174805155.60791,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-27 00:00:00,9.65877640218894,459292672,1809855725.224609,174809917.70166,Array1
20231121130700,Storage Pool,StoragePool002,2023-02-28 00:00:00,9.66044560119353,459292672,1809855725.224609,174840127.79541,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-01 00:00:00,9.661527448477107,459292672,1809855725.224609,174859707.67041,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-02 00:00:00,9.653487436062198,459292672,1809855725.224609,174714195.04541,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-03 00:00:00,9.65160818578407,459292672,1809855725.224609,174680183.32666,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-04 00:00:00,9.656975448897706,459292672,1809855725.224609,174777323.04541,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-05 00:00:00,9.69787181474798,459292672,1809855725.224609,175517488.26416,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-06 00:00:00,9.698366945720306,459292672,1809855725.224609,175526449.42041,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-07 00:00:00,9.70430670957837,459292672,1809855725.224609,175633950.57666,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-08 00:00:00,9.708344163654491,459292672,1809855725.224609,175707022.67041,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-09 00:00:00,9.723864844865982,459292672,1809855725.224609,175987924.60791,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-10 00:00:00,9.773058493589584,459292672,1809855725.224609,176878258.675781,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-11 00:00:00,9.780609076372532,459292672,1809855725.224609,177014913.330566,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-12 00:00:00,9.80609423233118,459292672,1809855725.224609,177476157.884766,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-13 00:00:00,9.809298687030395,459292672,1809855725.224609,177534153.891602,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-14 00:00:00,9.798920873105493,459292672,1809855725.224609,177346330.432129,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-15 00:00:00,9.800991581637213,459292672,1809855725.224609,177383807.269043,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-16 00:00:00,9.808127222742856,459292672,1809855725.224609,177512952.078125,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-17 00:00:00,9.81183007959299,459292672,1809855725.224609,177579968.444824,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-18 00:00:00,9.830950945775074,459292672,1809855725.224609,177926028.536133,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-19 00:00:00,9.857073011288518,459292672,1809855725.224609,178398800.234375,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-20 00:00:00,9.858299202022604,459292672,1809855725.224609,178420992.517578,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-21 00:00:00,9.8603518171048,459292672,1809855725.224609,178458141.88916,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-22 00:00:00,9.863138843228098,459292672,1809855725.224609,178508583.041016,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-23 00:00:00,9.988809305489378,459292672,1809855725.224609,180783037.097168,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-24 00:00:00,10.000804055210327,459292672,1809855725.224609,181000124.761719,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-25 00:00:00,10.002942759871177,459292672,1809855725.224609,181038832.230469,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-26 00:00:00,10.01226502392977,459292672,1809855725.224609,181207551.760254,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-27 00:00:00,10.012745333413552,459292672,1809855725.224609,181216244.668945,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-28 00:00:00,10.01399380662885,459292672,1809855725.224609,181238840.23291,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-29 00:00:00,10.016626429609286,459292672,1809855725.224609,181286486.910645,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-30 00:00:00,10.016861396650787,459292672,1809855725.224609,181290739.475098,Array1
20231121130700,Storage Pool,StoragePool002,2023-03-31 00:00:00,10.027300735329376,459292672,1809855725.224609,181479676.443848,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-01 00:00:00,10.031207513658916,459292672,1809855725.224609,181550383.495117,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-02 00:00:00,10.032870267322844,459292672,1809855725.224609,181580476.9375,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-03 00:00:00,10.034970911311095,459292672,1809855725.224609,181618495.562988,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-04 00:00:00,10.297503844438202,618676224,1809855725.224609,186369962.883789,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-05 00:00:00,10.319804859115374,618676224,1809855725.224609,186773579.074707,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-06 00:00:00,10.32353493981524,618676224,1809855725.224609,186841088.153809,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-07 00:00:00,10.324897063102991,618676224,1809855725.224609,186865740.620117,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-08 00:00:00,10.326261199160186,618676224,1809855725.224609,186890429.514648,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-09 00:00:00,10.329484922568792,618676224,1809855725.224609,186948774.257324,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-10 00:00:00,10.330067445315883,618676224,1809855725.224609,186959317.078613,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-11 00:00:00,10.31254629163455,618676224,1809855725.224609,186642209.475586,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-12 00:00:00,10.317597795106945,618676224,1809855725.224609,186733634.400391,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-13 00:00:00,10.354192443704736,635453440,1809855725.224609,187395944.743164,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-14 00:00:00,10.391820387637916,635453440,1809855725.224609,188076956.240723,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-15 00:00:00,10.42271539146678,635453440,1809855725.224609,188636111.236328,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-16 00:00:00,10.435160133974527,635453440,1809855725.224609,188861343.121094,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-17 00:00:00,10.452190849845088,635453440,1809855725.224609,189169574.507324,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-18 00:00:00,10.453966300062204,652230656,1809855725.224609,189201707.594727,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-19 00:00:00,10.470635119126968,652230656,1809855725.224609,189503389.170898,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-20 00:00:00,10.507738924655428,652230656,1809855725.224609,190174914.519531,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-21 00:00:00,10.51674184404729,677396480,1809855725.224609,190337854.371582,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-22 00:00:00,10.523377668600162,677396480,1809855725.224609,190457953.222168,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-23 00:00:00,10.527013360976294,677396480,1809855725.224609,190523754.008789,Array1
20231121130700,Storage Pool,StoragePool002,2023-04-24 00:00:00,10.5282187002771,677396480,1809855725.224609,190545568.911133,Array1
